accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
	805633.0			2700 BLOCK 31ST ST SE WEST SIDE	8357680			1374752	4830.0	2014-07-09T00:00:00.000Z			P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	403254.0	38.8559029612	132010.0	Moving_Violations_in_July_2014.csv	-76.9625127076
False	288753.0	25.0	150.0	600 BLK NEW YORK AVENUE NE W/B	3067198			2654710	14658.0	2012-09-26T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2012.csv	-76.995608706
False	900888.0	5.0	50.0	WEST VIRGINIA AVE NE @ MOUNT OLIVE*	2612133			3857907	150.0	2015-08-04T00:00:00.000Z	Moving	0.0	T713	SEAT BELT REGULATION VIOLATION	401233.899999	38.910482091	138068.130014	Moving_Violations_in_August_2015.csv	-76.9857755536
	810783.0			600 BLOCK INDEPENDENCE AVE SE NORTH	4239781			1444908	9242.0	2014-07-10T00:00:00.000Z			P173	NO PARKING STREET CLEANING	400088.0	38.8876005421	135528.0	Moving_Violations_in_July_2014.csv	-76.9989879779
False	901360.0	7.0	75.0	25TH & GOOD HOPE RD SE	2591696			4346280	485.0	2015-11-04T00:00:00.000Z	Moving	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402658.12	38.8612304738	132601.170008	Moving_Violations_in_November_2015.csv	-76.9693755996
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	3962478			725930	14658.0	2009-11-23T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_November_2009.csv	-76.995608706
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	426829	50.0		952596	14746.0	2010-04-03T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2010.csv	-76.994976553
False	74603.0	25.0	100.0	1100 BLK MICHIGAN AVE NE W/B	3389788			3774238	9493.0	2015-07-05T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400641.56	38.9380717842	141130.75	Moving_Violations_in_July_2015.csv	-76.9926023075
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	328021	150.0		2893367	6993.0	2012-12-24T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2012.csv	-77.018353403
False		25.0	250.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1323915			1725782	14746.0	2011-11-26T00:00:00.000Z	Photo	250.0	T122	SPEED 26-30 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_November_2011.csv	-76.994976553
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1435255			845741	6364.0	2010-01-31T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_January_2010.csv	-77.0140367592
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1872590	125.0		2347625	14688.0	2012-07-17T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_July_2012.csv	-77.0172487613
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	65383	100.0		3769109	14688.0	2015-07-04T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_July_2015.csv	-77.0172487613
False	800378.0	25.0	150.0	CONNECTICUT S/B @ NEBRASKA NW	1952745	150.0		2890917	320.0	2012-12-23T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393897.08	38.9560410721	143127.83	Moving_Violations_in_December_2012.csv	-77.0704132625
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	1178571			1930363	14688.0	2012-02-16T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_February_2012.csv	-77.0172487613
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	1100192			633187	14658.0	2009-10-11T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_October_2009.csv	-76.995608706
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	1344497	50.0		617019	14658.0	2009-10-04T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_October_2009.csv	-76.995608706
False		25.0	50.0	DC295 SE .75 MI S/O PA AVE SE NE/B	1195420			209161	14707.0	2009-04-08T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401399.072	38.8709707008	133682.0844	Moving_Violations_in_April_2009.csv	-76.9838800675
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	346000			4181009	4361.0	2015-12-21T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2015.csv	-77.0499797097
False	800500.0	25.0	50.0	600 BLK FLORIDA AVE NE NW/B	1791618	50.0		859476	423.0	2010-02-18T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400197.9	38.9059694823	137567.1	Moving_Violations_in_February_2010.csv	-76.9977206631
False		25.0	200.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2316114			4342291	6993.0	2015-10-24T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_October_2015.csv	-77.018353403
False	31943.0	25.0	125.0	3700 BLK SOUTHERN AVENUE SE (SW/B)	2491810	125.0		1178653	1435.0	2010-07-13T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404133.54	38.8596648796	132428.01	Moving_Violations_in_July_2010.csv	-76.952376952
False		25.0	150.0	3RD ST TUNNEL NW S/B AT 3RD ST EXIT	3432087	150.0		1393728	5435.0	2010-10-16T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398763.9982	38.8987694772	136767.9356	Moving_Violations_in_October_2010.csv	-77.0142509077
False	804036.0	25.0	150.0	N. CAPITOL NE @ RIGGS RD.	3939525			1576186	3428.0	2011-04-11T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399215.9105	38.9548231094	142990.31	Moving_Violations_in_April_2011.csv	-77.009048376
False	800638.0	25.0	150.0	1900 BLK BRANCH AVE SE N/B	1308506			2894504	675.0	2012-12-25T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_December_2012.csv	-76.9599270048
False	243354.0	1.0	100.0	700 7 ST NW	2181124			861515	2783.0	2010-02-20T00:00:00.000Z	Moving	100.0	T591	DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE	398075.25	38.8986352248	136753.17	Moving_Violations_in_February_2010.csv	-77.0221907528
False	811159.0	25.0	100.0	5700 BLK MACARTHUR BLVDÃ¡ NW N/B	3317594			3673493	9558.0	2015-05-28T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	390467.87	38.9334457127	140622.93	Moving_Violations_in_May_2015.csv	-77.1099421133
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	346825			4069099	14688.0	2015-10-16T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_October_2015.csv	-77.0172487613
False	805065.0	25.0	125.0	2200 BLK K ST NW W/B	2030786			2740997	4361.0	2012-10-26T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2011.csv	-77.0499797097
False	811071.0	25.0	150.0	1100 BLOCK MICHIGAN AVE N.E. (WB)	3038273	150.0		1133437	9493.0	2010-06-23T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400771.2521	38.9380380683	141127.0188	Moving_Violations_in_June_2010.csv	-76.9911063975
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	1858998			2858915	4361.0	2012-12-09T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2012.csv	-77.0499797097
False	302528.0	3.0	100.0	2400 18TH ST NW	3835022	100.0		3792238	11932.0	2015-07-11T00:00:00.000Z	Moving	0.0	T151	OPERATING VEHICLE WITH OPEN ALCOHOL CONTAINER	396338.07	38.9207987867	139214.12	Moving_Violations_in_July_2015.csv	-77.0422300423
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	2991563			3898363	4361.0	2015-08-17T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2015.csv	-77.0499797097
False	806633.0	25.0	50.0	1700 C STREET NE W/B	2432882			595182	5692.0	2009-09-25T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401707.62	38.8933068658	136161.63	Moving_Violations_in_September_2009.csv	-76.9803183532
False		25.0	200.0	SUITLAND PKWY SE .2MI SOUTH OF STA	3119166			1440182	6006.0	2010-11-11T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	401716.8492	38.8542167236	131822.3335	Moving_Violations_in_November_2010.csv	-76.9802228025
False	807781.0	16.0	100.0	2000 T ST NW BLOCK NORTH SIDE	1282559	100.0		2580829	6674.0	2012-09-06T00:00:00.000Z	No Ticket Type	200.0	T679	LOITERING, TAXI OR LIMO	396080.99	38.9158478711	138664.65	Moving_Violations_in_September_2012.csv	-77.0451914378
False	901559.0	4.0	50.0	PINEY BRANCH RD NW @ GEORGIA AVE NW	2375886			3884678	1409.0	2015-08-13T00:00:00.000Z	Moving	0.0	T080	FAIL TO EXHIBIT DRIVERS LICENSE OR PERMIT	397618.809884	38.9675428596	144402.639811	Moving_Violations_in_August_2015.csv	-77.0274791289
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	857090			1971326	6993.0	2012-03-01T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False	900244.0	25.0	150.0	3RD ST. S/B @ NEW YORK AVE. N.W.	1921348	150.0		1608973	3929.0	2011-06-07T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398679.659997	38.9052149638	137483.450013	Moving_Violations_in_June_2011.csv	-77.015224534
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	1180198	125.0		2026107	14658.0	2012-03-21T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_March_2012.csv	-76.995608706
False	289024.0	25.0	100.0	800 BLK RIDGE RD SE NW/B	2814557			3396360	1280.0	2015-01-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404923.72	38.8777391542	134434.84	Moving_Violations_in_January_2015.csv	-76.943258381
False	806087.0	25.0	50.0	200 BLK. M ST. SE E/B	2269559	50.0		820262	5227.0	2010-01-14T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399718.64	38.8764886538	134294.5	Moving_Violations_in_January_2010.csv	-77.0032447864
False	808209.0	25.0	50.0	5500 BLK EAST CAPITOL ST NE (W/B)	3578123	50.0		306509	7032.0	2009-05-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	406784.91	38.8897587199	135770.48	Moving_Violations_in_May_2009.csv	-76.9217957345
False	287080.0	7.0	100.0	2500 MARTIN LUTHER KING JR AVE SE	1062429	100.0		741344	8532.0	2009-11-30T00:00:00.000Z	Moving	200.0	T672	FAIL TO DISPLAY CURRENT TAGS	400559.74	38.8614504235	132625.16	Moving_Violations_in_November_2009.csv	-76.9935529744
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3594185	125.0		1753335	6993.0	2011-12-26T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2011.csv	-77.018353403
	803449.0			3400 BLOCK VAN NESS ST NW NORTH SID	4767885			1423970	2925.0	2014-07-09T00:00:00.000Z			P039	PARK AT EXPIRED METER	394252.0	38.9431631655	141698.0	Moving_Violations_in_July_2014.csv	-77.0663064773
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	2343522			4188386	4361.0	2015-10-16T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	805905.0	25.0	100.0	PENNSYLVANIA AVE W/B @ MINNESOTA SE	846606	100.0		3791104	5055.0	2015-07-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402547.0511	38.8734713826	133959.9646	Moving_Violations_in_July_2015.csv	-76.9706502949
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1975265			301736	14746.0	2009-05-23T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_May_2009.csv	-76.994976553
False	287175.0	25.0	125.0	2700 BLK NEW YORK AVE NE (W/B)	1734311	125.0		2728969		2012-10-21T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_October_2011.csv	-76.9706017784
False	806695.0	7.0	50.0	500 OAKWOOD ST SE	2804252			116259	5742.0	2009-02-24T00:00:00.000Z	Moving	0.0	T082	ONE WAY STREET VIOLATION	399965.998814	38.8455428752	130859.289431	Moving_Violations_in_February_2009.csv	-77.0003939535
False	807266.0	25.0	50.0	800 BLK EASTERN AVENUE NE (W/B)	2977890			987848	6230.0	2010-04-17T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_April_2010.csv	-76.9178221773
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1240059			181497	14746.0	2009-03-26T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_March_2009.csv	-76.994976553
False	900536.0	25.0	50.0	KANSAS AVE NE/B @ BUCHANAN ST NW	3359063			4191725	4940.0	2015-10-25T00:00:00.000Z	Photo	50.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	398032.270012	38.9462412334	142037.850017	Moving_Violations_in_October_2015.csv	-77.0227013762
False	807266.0	25.0	100.0	800 BLK EASTERN AVENUE NE (E/B)	1311336			201920	6230.0	2009-04-04T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_April_2009.csv	-76.9178221773
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2937314	125.0		2356995	6993.0	2012-07-20T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_July_2012.csv	-77.018353403
False	809998.0	5.0	30.0	1317 MICHIGAN AVE NE	3995032	30.0		4126816	8550.0	2015-10-13T00:00:00.000Z	Moving	60.0	T333	FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE	401062.22	38.9409414191	141449.35	Moving_Violations_in_October_2015.csv	-76.9877497744
False	269667.0	25.0	125.0	5100 BLK LOUGHBORO RD NW E/B	1583455			2741851	5284.0	2012-10-26T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	390980.31	38.9355439304	140855.25	Moving_Violations_in_October_2011.csv	-77.1040348914
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	582684			1976354	6993.0	2012-03-03T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False	813891.0	25.0	200.0	600 BLK KENILWORTH AVE NE S/B	3220452			4179400	11963.0	2015-12-18T00:00:00.000Z	Photo	0.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_December_2015.csv	-76.9483701829
False	805065.0	25.0	200.0	2200 BLK K ST NW W/B	1816965	200.0		2674968	4361.0	2012-10-02T00:00:00.000Z	Photo	400.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2011.csv	-77.0499797097
	805492.0			5300 BLOCK WISCONSIN AVE NW EAST SI	13446243			1348942	4712.0	2014-07-03T00:00:00.000Z			P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	392669.0	38.9585375078	143406.0	Moving_Violations_in_July_2014.csv	-77.0845849072
False		25.0	150.0	SUITLAND PKWY W/B AT STANTON RD SE	83181	150.0		2515139	3557.0	2012-08-25T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401449.3426	38.8533051238	131721.086	Moving_Violations_in_August_2012.csv	-76.9833049061
False	802253.0	25.0	100.0	2500 BLK N CAPITOL ST NE N/B	2654492	100.0		3678018	1870.0	2015-05-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399216.2	38.9229173491	139448.49	Moving_Violations_in_May_2015.csv	-77.0090409882
False	301049.0	25.0	50.0	3400 BLK BENNING ROAD NE W/B	1824080			1008620	6467.0	2010-04-26T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_April_2010.csv	-76.9521393524
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3456448			2857274	6993.0	2012-12-08T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2012.csv	-77.018353403
False	815777.0	25.0	100.0	1400 BLK S CAPITOL ST SW S/B	1232553	100.0		3862198	13794.0	2015-08-06T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399211.6	38.8725120372	133853.1	Moving_Violations_in_August_2015.csv	-77.00908761
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	2552861			1300405	14658.0	2010-08-31T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_August_2010.csv	-76.995608706
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3258429	150.0		1933094	6993.0	2012-02-17T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_February_2012.csv	-77.018353403
False	303037.0	25.0		100 BLK IRVING ST NW W/B	2981190			3424245	6350.0	2015-01-21T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398820.99	38.9286457472	140084.44	Moving_Violations_in_January_2015.csv	-77.013599603
False	300368.0	25.0	100.0	2800 BLK NEW YORK AVE NE E/B	25176			3901206		2015-08-19T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_August_2015.csv	-76.9663809737
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE N/B	4066676			3616097	5134.0	2015-05-04T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405636.9114	38.911336119	138164.8444	Moving_Violations_in_May_2015.csv	-76.9350085355
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	588694	150.0		3772929	6993.0	2015-07-05T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_July_2015.csv	-77.018353403
False	74603.0	25.0	100.0	1100 BLK MICHIGAN AVE NE W/B	2142286	100.0		4008398	9493.0	2015-09-26T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400641.56	38.9380717842	141130.75	Moving_Violations_in_September_2015.csv	-76.9926023075
False	805065.0	25.0	125.0	2200 BLK K ST NW W/B	3700788			2623104	4361.0	2012-09-17T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
False	146162.0	25.0	50.0	100 BLK MICHIGAN AVENUE NE E/B	3415833			647678	2623.0	2009-10-18T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_October_2009.csv	-77.0061921948
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	2046115	100.0		3258596	14658.0	2014-09-05T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2014.csv	-76.995608706
False	805065.0	25.0		2200 BLK K ST NW W/B	3762440			2571696	4361.0	2012-09-04T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	1293347			3638356	4361.0	2015-05-16T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_May_2015.csv	-77.0499797097
	286021.0			1300 H ST NE	12578558			13136467	10010.0	2014-07-29T00:00:00.000Z			P007	PARK IN A BUS ZONE	401031.0	38.900400836	136949.0	Moving_Violations_in_July_2014.csv	-76.9881166475
False	903777.0	25.0	150.0	S DAKOTA E/B @ BLADENSBURG RD NE	422463	150.0		2354010	4229.0	2012-07-19T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	403020.923969	38.9251762117	139699.780351	Moving_Violations_in_July_2012.csv	-76.9651641877
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE N/B	783063			3797549	5134.0	2015-07-12T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405636.9114	38.911336119	138164.8444	Moving_Violations_in_July_2015.csv	-76.9350085355
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	315239			3909212	6993.0	2015-08-23T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_August_2015.csv	-77.018353403
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1457480			387955	6364.0	2009-07-01T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_July_2009.csv	-77.0140367592
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	3254193			663707	14746.0	2009-10-25T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_October_2009.csv	-76.994976553
False	811159.0	25.0	100.0	5700 BLK MACARTHUR BLVDÃ¡ NW N/B	1902987			3799669	9558.0	2015-07-14T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	390467.87	38.9334457127	140622.93	Moving_Violations_in_July_2015.csv	-77.1099421133
False		25.0	125.0	SOUTHWEST FWY SW @ EXIT 4 W/B	1628891			2546211	5024.0	2012-08-31T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_August_2012.csv	-77.0211499631
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	3775101			3051471	4361.0	2014-05-03T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_May_2014.csv	-77.0499797097
False	805065.0	25.0		2200 BLK K ST NW W/B	28811			2579592	4361.0	2012-09-06T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2012.csv	-77.0499797097
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1084241			306995	6364.0	2009-05-25T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_May_2009.csv	-77.0140367592
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	4092139			2051815	5134.0	2012-03-31T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_March_2012.csv	-76.9503465327
